SalesOrderNumber,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
SO70951,538,20231117,20231129,20231124,18741,21.49
SO70951,222,20231117,20231129,20231124,18741,34.99
SO70952,480,20231117,20231129,20231124,18294,2.29
SO70953,376,20231117,20231129,20231124,15094,2443.35
SO70953,483,20231117,20231129,20231124,15094,120.00
SO70954,359,20231117,20231129,20231124,14778,2294.99
SO70954,477,20231117,20231129,20231124,14778,4.99
SO70954,478,20231117,20231129,20231124,14778,9.99
SO70954,217,20231117,20231129,20231124,14778,34.99
SO70955,357,20231117,20231129,20231124,19944,2319.99
SO70955,480,20231117,20231129,20231124,19944,2.29
SO70956,599,20231117,20231129,20231124,16253,539.99
SO70957,580,20231117,20231129,20231124,19285,1700.99
SO70957,234,20231117,20231129,20231124,19285,49.99
SO70958,480,20231117,20231129,20231124,16497,2.29
SO70959,540,20231117,20231129,20231124,25377,32.60
SO70960,540,20231117,20231129,20231124,24679,32.60
SO70960,529,20231117,20231129,20231124,24679,3.99
SO70960,217,20231117,20231129,20231124,24679,34.99
SO70961,477,20231117,20231129,20231124,21290,4.99
SO70961,478,20231117,20231129,20231124,21290,9.99
SO70961,225,20231117,20231129,20231124,21290,8.99
SO70962,474,20231117,20231129,20231124,18970,69.99
SO70962,471,20231117,20231129,20231124,18970,63.50
SO70963,475,20231117,20231129,20231124,18830,69.99
SO70963,234,20231117,20231129,20231124,18830,49.99
SO70964,475,20231117,20231129,20231124,20311,69.99
SO70964,228,20231117,20231129,20231124,20311,49.99
SO70965,477,20231117,20231129,20231124,17684,4.99
SO70966,528,20231117,20231129,20231124,15159,4.99
SO70966,480,20231117,20231129,20231124,15159,2.29
SO70967,485,20231117,20231129,20231124,14837,21.98
SO70967,478,20231117,20231129,20231124,14837,9.99
SO70967,217,20231117,20231129,20231124,14837,34.99
SO70967,231,20231117,20231129,20231124,14837,49.99
SO70968,485,20231117,20231129,20231124,16825,21.98
SO70968,477,20231117,20231129,20231124,16825,4.99
SO70968,467,20231117,20231129,20231124,16825,24.49
SO70968,478,20231117,20231129,20231124,16825,9.99
SO70969,474,20231117,20231129,20231124,13673,69.99
SO70969,463,20231117,20231129,20231124,13673,24.49
SO70970,536,20231117,20231129,20231124,22811,29.99
SO70970,528,20231117,20231129,20231124,22811,4.99
SO70971,477,20231117,20231129,20231124,20939,4.99
SO70971,481,20231117,20231129,20231124,20939,8.99
SO70972,541,20231117,20231129,20231124,11389,28.99
SO70972,530,20231117,20231129,20231124,11389,4.99
SO70972,214,20231117,20231129,20231124,11389,34.99
SO70973,529,20231117,20231129,20231124,19484,3.99
SO70973,222,20231117,20231129,20231124,19484,34.99
SO70974,541,20231117,20231129,20231124,13544,28.99
SO70974,530,20231117,20231129,20231124,13544,4.99
SO70974,222,20231117,20231129,20231124,13544,34.99
SO70975,541,20231117,20231129,20231124,13609,28.99
SO70975,530,20231117,20231129,20231124,13609,4.99
SO70975,487,20231117,20231129,20231124,13609,54.99
SO70976,541,20231117,20231129,20231124,27320,28.99
SO70976,530,20231117,20231129,20231124,27320,4.99
SO70977,530,20231117,20231129,20231124,15075,4.99
SO70978,537,20231117,20231129,20231124,14363,35.00
SO70978,528,20231117,20231129,20231124,14363,4.99
SO70978,222,20231117,20231129,20231124,14363,34.99
SO70978,472,20231117,20231129,20231124,14363,63.50
SO70979,537,20231117,20231129,20231124,12425,35.00
SO70979,528,20231117,20231129,20231124,12425,4.99
SO70979,228,20231117,20231129,20231124,12425,49.99
SO70980,485,20231117,20231129,20231124,12455,21.98
SO70981,537,20231117,20231129,20231124,12175,35.00
SO70982,478,20231117,20231129,20231124,12663,9.99
SO70982,477,20231117,20231129,20231124,12663,4.99
SO70982,488,20231117,20231129,20231124,12663,53.99
SO70983,225,20231117,20231129,20231124,12626,8.99
SO70984,485,20231117,20231129,20231124,18826,21.98
SO70984,477,20231117,20231129,20231124,18826,4.99
SO70984,478,20231117,20231129,20231124,18826,9.99
SO70984,222,20231117,20231129,20231124,18826,34.99
SO70984,467,20231117,20231129,20231124,18826,24.49
SO70985,353,20231117,20231129,20231124,17582,2319.99
SO70985,478,20231117,20231129,20231124,17582,9.99
SO70985,477,20231117,20231129,20231124,17582,4.99
SO70985,472,20231117,20231129,20231124,17582,63.50
SO70986,363,20231117,20231129,20231124,18067,2294.99
SO70986,472,20231117,20231129,20231124,18067,63.50
SO70986,485,20231117,20231129,20231124,18067,21.98
SO70987,353,20231117,20231129,20231124,17537,2319.99
SO70988,353,20231117,20231129,20231124,17545,2319.99
SO70988,485,20231117,20231129,20231124,17545,21.98
SO70989,355,20231117,20231129,20231124,17580,2319.99
SO70989,214,20231117,20231129,20231124,17580,34.99
SO70989,234,20231117,20231129,20231124,17580,49.99
SO70990,587,20231117,20231129,20231124,15256,769.49
SO70990,474,20231117,20231129,20231124,15256,69.99
SO70990,225,20231117,20231129,20231124,15256,8.99
SO70991,357,20231117,20231129,20231124,17424,2319.99
SO70991,528,20231117,20231129,20231124,17424,4.99
SO70991,537,20231117,20231129,20231124,17424,35.00
SO70991,471,20231117,20231129,20231124,17424,63.50
SO70992,363,20231117,20231129,20231124,13247,2294.99
SO70992,485,20231117,20231129,20231124,13247,21.98
SO70992,228,20231117,20231129,20231124,13247,49.99
SO70993,357,20231117,20231129,20231124,16969,2319.99
SO70993,483,20231117,20231129,20231124,16969,120.00
SO70994,359,20231117,20231129,20231124,16981,2294.99
SO70994,477,20231117,20231129,20231124,16981,4.99
SO70994,478,20231117,20231129,20231124,16981,9.99
SO70994,484,20231117,20231129,20231124,16981,7.95
SO70995,361,20231117,20231129,20231124,18971,2294.99
SO70995,485,20231117,20231129,20231124,18971,21.98
SO70995,214,20231117,20231129,20231124,18971,34.99
SO70996,357,20231117,20231129,20231124,17140,2319.99
SO70997,574,20231117,20231129,20231124,18135,2384.07
SO70997,477,20231117,20231129,20231124,18135,4.99
SO70997,479,20231117,20231129,20231124,18135,8.99
SO70998,576,20231117,20231129,20231124,12307,2384.07
SO70999,582,20231117,20231129,20231124,22910,1700.99
SO71000,388,20231117,20231129,20231124,26443,1120.49
SO71000,217,20231117,20231129,20231124,26443,34.99
SO71001,605,20231117,20231129,20231124,25716,539.99
SO71001,472,20231117,20231129,20231124,25716,63.50
SO71002,584,20231117,20231129,20231124,25926,539.99
SO71002,479,20231117,20231129,20231124,25926,8.99
SO71002,477,20231117,20231129,20231124,25926,4.99
SO71002,487,20231117,20231129,20231124,25926,54.99
SO71003,363,20231117,20231129,20231124,15753,2294.99
SO71003,487,20231117,20231129,20231124,15753,54.99
SO71004,577,20231117,20231129,20231124,26050,1214.85
SO71004,214,20231117,20231129,20231124,26050,34.99
SO71005,566,20231117,20231129,20231124,24666,742.35
SO71005,228,20231117,20231129,20231124,24666,49.99
SO71006,573,20231117,20231129,20231124,24828,2384.07
SO71006,217,20231117,20231129,20231124,24828,34.99
SO71007,564,20231117,20231129,20231124,24958,2384.07
SO71008,584,20231117,20231129,20231124,23715,539.99
SO71009,584,20231117,20231129,20231124,23724,539.99
SO71009,479,20231117,20231129,20231124,23724,8.99
SO71009,477,20231117,20231129,20231124,23724,4.99
SO71009,214,20231117,20231129,20231124,23724,34.99
SO71010,604,20231117,20231129,20231124,23821,539.99
SO71010,477,20231117,20231129,20231124,23821,4.99
SO71010,479,20231117,20231129,20231124,23821,8.99
SO71010,222,20231117,20231129,20231124,23821,34.99
SO71010,234,20231117,20231129,20231124,23821,49.99
SO71011,604,20231117,20231129,20231124,23837,539.99
SO71011,217,20231117,20231129,20231124,23837,34.99
SO71012,605,20231117,20231129,20231124,23853,539.99
SO71012,477,20231117,20231129,20231124,23853,4.99
SO71012,479,20231117,20231129,20231124,23853,8.99
SO71012,214,20231117,20231129,20231124,23853,34.99
SO71013,582,20231117,20231129,20231124,18762,1700.99
SO71013,539,20231117,20231129,20231124,18762,24.99
SO71013,529,20231117,20231129,20231124,18762,3.99
SO71013,217,20231117,20231129,20231124,18762,34.99
SO71014,583,20231117,20231129,20231124,18596,1700.99
SO71014,234,20231117,20231129,20231124,18596,49.99
SO71014,467,20231117,20231129,20231124,18596,24.49
SO71015,384,20231117,20231129,20231124,25500,1120.49
SO71015,237,20231117,20231129,20231124,25500,49.99
SO71016,606,20231117,20231129,20231124,13406,539.99
SO71016,217,20231117,20231129,20231124,13406,34.99
SO71017,604,20231117,20231129,20231124,25459,539.99
SO71017,477,20231117,20231129,20231124,25459,4.99
SO71017,479,20231117,20231129,20231124,25459,8.99
SO71018,563,20231117,20231129,20231124,12125,2384.07
SO71018,541,20231117,20231129,20231124,12125,28.99
SO71018,530,20231117,20231129,20231124,12125,4.99
SO71019,575,20231117,20231129,20231124,24708,2384.07
SO71019,217,20231117,20231129,20231124,24708,34.99
SO71020,575,20231117,20231129,20231124,13135,2384.07
SO71020,217,20231117,20231129,20231124,13135,34.99
SO71021,605,20231117,20231129,20231124,27985,539.99
SO71022,583,20231117,20231129,20231124,19181,1700.99
SO71022,214,20231117,20231129,20231124,19181,34.99
SO71023,481,20231117,20231129,20231124,13081,8.99
SO71023,561,20231117,20231129,20231124,13081,2384.07
SO71024,580,20231118,20231130,20231125,26363,1700.99
SO71024,222,20231118,20231130,20231125,26363,34.99
SO71024,225,20231118,20231130,20231125,26363,8.99
SO71025,485,20231118,20231130,20231125,19569,21.98
SO71025,489,20231118,20231130,20231125,19569,53.99
SO71026,528,20231118,20231130,20231125,24896,4.99
SO71026,480,20231118,20231130,20231125,24896,2.29
SO71026,484,20231118,20231130,20231125,24896,7.95
SO71027,463,20231118,20231130,20231125,12361,24.49
SO71028,357,20231118,20231130,20231125,19048,2319.99
SO71028,480,20231118,20231130,20231125,19048,2.29
SO71029,357,20231118,20231130,20231125,19058,2319.99
SO71029,478,20231118,20231130,20231125,19058,9.99
SO71029,477,20231118,20231130,20231125,19058,4.99
SO71029,484,20231118,20231130,20231125,19058,7.95
SO71030,353,20231118,20231130,20231125,12846,2319.99
SO71030,478,20231118,20231130,20231125,12846,9.99
SO71030,477,20231118,20231130,20231125,12846,4.99
SO71030,488,20231118,20231130,20231125,12846,53.99
SO71031,591,20231118,20231130,20231125,19260,564.99
SO71031,535,20231118,20231130,20231125,19260,24.99
SO71031,480,20231118,20231130,20231125,19260,2.29
SO71032,596,20231118,20231130,20231125,22680,539.99
SO71032,485,20231118,20231130,20231125,22680,21.98
SO71032,231,20231118,20231130,20231125,22680,49.99
SO71032,225,20231118,20231130,20231125,22680,8.99
SO71033,539,20231118,20231130,20231125,28815,24.99
SO71033,529,20231118,20231130,20231125,28815,3.99
SO71033,480,20231118,20231130,20231125,28815,2.29
SO71034,541,20231118,20231130,20231125,27381,28.99
SO71034,530,20231118,20231130,20231125,27381,4.99
SO71034,214,20231118,20231130,20231125,27381,34.99
SO71035,541,20231118,20231130,20231125,26793,28.99
SO71035,530,20231118,20231130,20231125,26793,4.99
SO71035,487,20231118,20231130,20231125,26793,54.99
SO71036,530,20231118,20231130,20231125,11185,4.99
SO71036,214,20231118,20231130,20231125,11185,34.99
SO71037,535,20231118,20231130,20231125,25968,24.99
SO71038,535,20231118,20231130,20231125,26067,24.99
SO71038,528,20231118,20231130,20231125,26067,4.99
SO71038,217,20231118,20231130,20231125,26067,34.99
SO71039,541,20231118,20231130,20231125,26168,28.99
SO71039,480,20231118,20231130,20231125,26168,2.29
SO71040,536,20231118,20231130,20231125,23843,29.99
SO71040,482,20231118,20231130,20231125,23843,8.99
SO71041,478,20231118,20231130,20231125,20511,9.99
SO71041,477,20231118,20231130,20231125,20511,4.99
SO71042,477,20231118,20231130,20231125,18101,4.99
SO71042,217,20231118,20231130,20231125,18101,34.99
SO71042,467,20231118,20231130,20231125,18101,24.49
SO71043,477,20231118,20231130,20231125,19221,4.99
SO71043,487,20231118,20231130,20231125,19221,54.99
SO71044,477,20231118,20231130,20231125,25340,4.99
SO71045,477,20231118,20231130,20231125,16718,4.99
SO71045,482,20231118,20231130,20231125,16718,8.99
SO71046,485,20231118,20231130,20231125,13833,21.98
SO71046,214,20231118,20231130,20231125,13833,34.99
SO71046,231,20231118,20231130,20231125,13833,49.99
SO71047,535,20231118,20231130,20231125,18048,24.99
SO71047,528,20231118,20231130,20231125,18048,4.99
SO71047,214,20231118,20231130,20231125,18048,34.99
SO71048,538,20231118,20231130,20231125,20727,21.49
SO71048,225,20231118,20231130,20231125,20727,8.99
SO71049,538,20231118,20231130,20231125,27833,21.49
SO71050,477,20231118,20231130,20231125,26387,4.99
SO71051,529,20231118,20231130,20231125,20953,3.99
SO71051,486,20231118,20231130,20231125,20953,159.00
SO71052,530,20231118,20231130,20231125,16264,4.99
SO71052,222,20231118,20231130,20231125,16264,34.99
SO71053,541,20231118,20231130,20231125,28461,28.99
SO71053,530,20231118,20231130,20231125,28461,4.99
SO71054,530,20231118,20231130,20231125,25471,4.99
SO71054,214,20231118,20231130,20231125,25471,34.99
SO71055,537,20231118,20231130,20231125,12955,35.00
SO71055,528,20231118,20231130,20231125,12955,4.99
SO71055,222,20231118,20231130,20231125,12955,34.99
SO71056,537,20231118,20231130,20231125,12044,35.00
SO71056,528,20231118,20231130,20231125,12044,4.99
SO71056,485,20231118,20231130,20231125,12044,21.98
SO71056,214,20231118,20231130,20231125,12044,34.99
SO71057,485,20231118,20231130,20231125,14327,21.98
SO71057,480,20231118,20231130,20231125,14327,2.29
SO71057,484,20231118,20231130,20231125,14327,7.95
SO71058,598,20231118,20231130,20231125,16124,539.99
SO71058,478,20231118,20231130,20231125,16124,9.99
SO71058,477,20231118,20231130,20231125,16124,4.99
SO71058,222,20231118,20231130,20231125,16124,34.99
SO71058,463,20231118,20231130,20231125,16124,24.49
SO71059,359,20231118,20231130,20231125,12423,2294.99
SO71059,214,20231118,20231130,20231125,12423,34.99
SO71060,357,20231118,20231130,20231125,13380,2319.99
SO71060,485,20231118,20231130,20231125,13380,21.98
SO71060,222,20231118,20231130,20231125,13380,34.99
SO71061,359,20231118,20231130,20231125,16968,2294.99
SO71061,485,20231118,20231130,20231125,16968,21.98
SO71061,225,20231118,20231130,20231125,16968,8.99
SO71062,359,20231118,20231130,20231125,17002,2294.99
SO71062,485,20231118,20231130,20231125,17002,21.98
SO71062,478,20231118,20231130,20231125,17002,9.99
SO71062,477,20231118,20231130,20231125,17002,4.99
SO71063,357,20231118,20231130,20231125,17013,2319.99
SO71063,485,20231118,20231130,20231125,17013,21.98
SO71063,214,20231118,20231130,20231125,17013,34.99
SO71063,465,20231118,20231130,20231125,17013,24.49
SO71064,359,20231118,20231130,20231125,13370,2294.99
SO71064,537,20231118,20231130,20231125,13370,35.00
SO71065,357,20231118,20231130,20231125,17268,2319.99
SO71066,359,20231118,20231130,20231125,17364,2294.99
SO71066,485,20231118,20231130,20231125,17364,21.98
SO71066,217,20231118,20231130,20231125,17364,34.99
SO71067,566,20231118,20231130,20231125,11242,742.35
SO71067,479,20231118,20231130,20231125,11242,8.99
SO71067,477,20231118,20231130,20231125,11242,4.99
SO71067,463,20231118,20231130,20231125,11242,24.49
SO71068,578,20231118,20231130,20231125,13259,1214.85
SO71069,579,20231118,20231130,20231125,13553,1214.85
SO71070,567,20231118,20231130,20231125,15653,742.35
SO71070,222,20231118,20231130,20231125,15653,34.99
SO71071,563,20231118,20231130,20231125,11612,2384.07
SO71071,214,20231118,20231130,20231125,11612,34.99
SO71072,382,20231118,20231130,20231125,18331,1120.49
SO71072,490,20231118,20231130,20231125,18331,53.99
SO71073,353,20231118,20231130,20231125,15808,2319.99
SO71073,487,20231118,20231130,20231125,15808,54.99
SO71074,357,20231118,20231130,20231125,16155,2319.99
SO71074,537,20231118,20231130,20231125,16155,35.00
SO71074,472,20231118,20231130,20231125,16155,63.50
SO71074,485,20231118,20231130,20231125,16155,21.98
SO71075,355,20231118,20231130,20231125,15726,2319.99
SO71075,485,20231118,20231130,20231125,15726,21.98
SO71075,480,20231118,20231130,20231125,15726,2.29
SO71076,359,20231118,20231130,20231125,15754,2294.99
SO71076,477,20231118,20231130,20231125,15754,4.99
SO71076,478,20231118,20231130,20231125,15754,9.99
SO71076,214,20231118,20231130,20231125,15754,34.99
SO71077,572,20231118,20231130,20231125,11089,742.35
SO71077,222,20231118,20231130,20231125,11089,34.99
SO71077,228,20231118,20231130,20231125,11089,49.99
SO71077,482,20231118,20231130,20231125,11089,8.99
SO71078,579,20231118,20231130,20231125,26276,1214.85
SO71078,214,20231118,20231130,20231125,26276,34.99
SO71078,488,20231118,20231130,20231125,26276,53.99
SO71078,225,20231118,20231130,20231125,26276,8.99
SO71079,571,20231118,20231130,20231125,26634,742.35
SO71079,541,20231118,20231130,20231125,26634,28.99
SO71079,530,20231118,20231130,20231125,26634,4.99
SO71079,479,20231118,20231130,20231125,26634,8.99
SO71079,477,20231118,20231130,20231125,26634,4.99
SO71079,222,20231118,20231130,20231125,26634,34.99
SO71080,564,20231118,20231130,20231125,22881,2384.07
SO71080,214,20231118,20231130,20231125,22881,34.99
SO71081,576,20231118,20231130,20231125,28067,2384.07
SO71081,222,20231118,20231130,20231125,28067,34.99
SO71082,606,20231118,20231130,20231125,23589,539.99
SO71082,479,20231118,20231130,20231125,23589,8.99
SO71082,477,20231118,20231130,20231125,23589,4.99
SO71082,214,20231118,20231130,20231125,23589,34.99
SO71083,390,20231118,20231130,20231125,20468,1120.49
SO71084,583,20231118,20231130,20231125,18790,1700.99
SO71084,539,20231118,20231130,20231125,18790,24.99
SO71084,480,20231118,20231130,20231125,18790,2.29
SO71085,390,20231118,20231130,20231125,25480,1120.49
SO71086,388,20231118,20231130,20231125,28702,1120.49
SO71086,529,20231118,20231130,20231125,28702,3.99
SO71086,539,20231118,20231130,20231125,28702,24.99
SO71086,222,20231118,20231130,20231125,28702,34.99
SO71086,225,20231118,20231130,20231125,28702,8.99
SO71087,604,20231118,20231130,20231125,13556,539.99
SO71087,479,20231118,20231130,20231125,13556,8.99
SO71087,477,20231118,20231130,20231125,13556,4.99
SO71087,217,20231118,20231130,20231125,13556,34.99
SO71088,605,20231118,20231130,20231125,28387,539.99
SO71088,214,20231118,20231130,20231125,28387,34.99
SO71088,225,20231118,20231130,20231125,28387,8.99
SO71089,604,20231118,20231130,20231125,13579,539.99
SO71089,529,20231118,20231130,20231125,13579,3.99
SO71089,538,20231118,20231130,20231125,13579,21.49
SO71089,217,20231118,20231130,20231125,13579,34.99
SO71090,604,20231118,20231130,20231125,24010,539.99
SO71090,538,20231118,20231130,20231125,24010,21.49
SO71090,529,20231118,20231130,20231125,24010,3.99
SO71091,583,20231118,20231130,20231125,25660,1700.99
SO71091,214,20231118,20231130,20231125,25660,34.99
SO71092,576,20231118,20231130,20231125,13090,2384.07
SO71092,214,20231118,20231130,20231125,13090,34.99
SO71093,535,20231119,20231201,20231126,13141,24.99
SO71093,480,20231119,20231201,20231126,13141,2.29
SO71094,528,20231119,20231201,20231126,11760,4.99
SO71094,535,20231119,20231201,20231126,11760,24.99
SO71094,214,20231119,20231201,20231126,11760,34.99
SO71094,491,20231119,20231201,20231126,11760,53.99
SO71094,225,20231119,20231201,20231126,11760,8.99
SO71095,529,20231119,20231201,20231126,15803,3.99
SO71095,539,20231119,20231201,20231126,15803,24.99
SO71095,480,20231119,20231201,20231126,15803,2.29
SO71096,536,20231119,20231201,20231126,16178,29.99
SO71096,528,20231119,20231201,20231126,16178,4.99
SO71096,217,20231119,20231201,20231126,16178,34.99
SO71097,539,20231119,20231201,20231126,15020,24.99
SO71097,529,20231119,20231201,20231126,15020,3.99
SO71097,480,20231119,20231201,20231126,15020,2.29
SO71098,537,20231119,20231201,20231126,19667,35.00
SO71098,528,20231119,20231201,20231126,19667,4.99
SO71098,485,20231119,20231201,20231126,19667,21.98
SO71098,214,20231119,20231201,20231126,19667,34.99
SO71098,490,20231119,20231201,20231126,19667,53.99
SO71099,486,20231119,20231201,20231126,13116,159.00
SO71100,465,20231119,20231201,20231126,12352,24.49
SO71101,357,20231119,20231201,20231126,12858,2319.99
SO71101,480,20231119,20231201,20231126,12858,2.29
SO71102,361,20231119,20231201,20231126,20573,2294.99
SO71102,483,20231119,20231201,20231126,20573,120.00
SO71103,357,20231119,20231201,20231126,14847,2319.99
SO71103,478,20231119,20231201,20231126,14847,9.99
SO71103,477,20231119,20231201,20231126,14847,4.99
SO71103,214,20231119,20231201,20231126,14847,34.99
SO71104,363,20231119,20231201,20231126,18005,2294.99
SO71104,478,20231119,20231201,20231126,18005,9.99
SO71104,477,20231119,20231201,20231126,18005,4.99
SO71104,472,20231119,20231201,20231126,18005,63.50
SO71105,480,20231119,20231201,20231126,11330,2.29
SO71106,480,20231119,20231201,20231126,27992,2.29
SO71107,480,20231119,20231201,20231126,11185,2.29
SO71108,530,20231119,20231201,20231126,28263,4.99
SO71108,214,20231119,20231201,20231126,28263,34.99
SO71109,539,20231119,20231201,20231126,29018,24.99
SO71109,529,20231119,20231201,20231126,29018,3.99
SO71109,214,20231119,20231201,20231126,29018,34.99
SO71110,541,20231119,20231201,20231126,26169,28.99
SO71110,530,20231119,20231201,20231126,26169,4.99
SO71110,480,20231119,20231201,20231126,26169,2.29
SO71111,540,20231119,20231201,20231126,25766,32.60
SO71112,540,20231119,20231201,20231126,25039,32.60
SO71113,540,20231119,20231201,20231126,24636,32.60
SO71114,540,20231119,20231201,20231126,24428,32.60
SO71114,483,20231119,20231201,20231126,24428,120.00
SO71115,529,20231119,20231201,20231126,24631,3.99
SO71115,540,20231119,20231201,20231126,24631,32.60
SO71115,217,20231119,20231201,20231126,24631,34.99
SO71115,231,20231119,20231201,20231126,24631,49.99
SO71115,467,20231119,20231201,20231126,24631,24.49
SO71116,528,20231119,20231201,20231126,11640,4.99
SO71116,536,20231119,20231201,20231126,11640,29.99
SO71116,217,20231119,20231201,20231126,11640,34.99
SO71116,465,20231119,20231201,20231126,11640,24.49
SO71117,477,20231119,20231201,20231126,14586,4.99
SO71117,478,20231119,20231201,20231126,14586,9.99
SO71117,487,20231119,20231201,20231126,14586,54.99
SO71118,478,20231119,20231201,20231126,11833,9.99
SO71119,477,20231119,20231201,20231126,20079,4.99
SO71120,529,20231119,20231201,20231126,22565,3.99
SO71120,480,20231119,20231201,20231126,22565,2.29
SO71121,537,20231119,20231201,20231126,11214,35.00
SO71121,528,20231119,20231201,20231126,11214,4.99
SO71121,483,20231119,20231201,20231126,11214,120.00
SO71122,485,20231119,20231201,20231126,12900,21.98
SO71123,485,20231119,20231201,20231126,15866,21.98
SO71123,217,20231119,20231201,20231126,15866,34.99
SO71124,599,20231119,20231201,20231126,19897,539.99
SO71124,485,20231119,20231201,20231126,19897,21.98
SO71124,214,20231119,20231201,20231126,19897,34.99
SO71125,355,20231119,20231201,20231126,17563,2319.99
SO71125,477,20231119,20231201,20231126,17563,4.99
SO71125,478,20231119,20231201,20231126,17563,9.99
SO71125,487,20231119,20231201,20231126,17563,54.99
SO71125,484,20231119,20231201,20231126,17563,7.95
SO71126,363,20231119,20231201,20231126,19710,2294.99
SO71126,485,20231119,20231201,20231126,19710,21.98
SO71126,214,20231119,20231201,20231126,19710,34.99
SO71127,574,20231119,20231201,20231126,18127,2384.07
SO71127,222,20231119,20231201,20231126,18127,34.99
SO71128,562,20231119,20231201,20231126,12308,2384.07
SO71128,225,20231119,20231201,20231126,12308,8.99
SO71128,222,20231119,20231201,20231126,12308,34.99
SO71129,390,20231119,20231201,20231126,26204,1120.49
SO71129,529,20231119,20231201,20231126,26204,3.99
SO71129,539,20231119,20231201,20231126,26204,24.99
SO71129,214,20231119,20231201,20231126,26204,34.99
SO71130,386,20231119,20231201,20231126,26375,1120.49
SO71130,479,20231119,20231201,20231126,26375,8.99
SO71130,477,20231119,20231201,20231126,26375,4.99
SO71130,489,20231119,20231201,20231126,26375,53.99
SO71131,589,20231119,20231201,20231126,15211,769.49
SO71131,476,20231119,20231201,20231126,15211,69.99
SO71132,357,20231119,20231201,20231126,11047,2319.99
SO71132,483,20231119,20231201,20231126,11047,120.00
SO71133,353,20231119,20231201,20231126,15802,2319.99
SO71133,537,20231119,20231201,20231126,15802,35.00
SO71133,528,20231119,20231201,20231126,15802,4.99
SO71133,217,20231119,20231201,20231126,15802,34.99
SO71134,563,20231119,20231201,20231126,27606,2384.07
SO71134,222,20231119,20231201,20231126,27606,34.99
SO71135,562,20231119,20231201,20231126,27571,2384.07
SO71135,541,20231119,20231201,20231126,27571,28.99
SO71136,563,20231119,20231201,20231126,28031,2384.07
SO71136,217,20231119,20231201,20231126,28031,34.99
SO71136,231,20231119,20231201,20231126,28031,49.99
SO71137,575,20231119,20231201,20231126,27645,2384.07
SO71137,530,20231119,20231201,20231126,27645,4.99
SO71137,541,20231119,20231201,20231126,27645,28.99
SO71137,487,20231119,20231201,20231126,27645,54.99
SO71138,564,20231119,20231201,20231126,27651,2384.07
SO71138,465,20231119,20231201,20231126,27651,24.49
SO71138,214,20231119,20231201,20231126,27651,34.99
SO71139,604,20231119,20231201,20231126,23707,539.99
SO71139,538,20231119,20231201,20231126,23707,21.49
SO71139,529,20231119,20231201,20231126,23707,3.99
SO71140,583,20231119,20231201,20231126,17858,1700.99
SO71141,390,20231119,20231201,20231126,25448,1120.49
SO71141,491,20231119,20231201,20231126,25448,53.99
SO71142,388,20231119,20231201,20231126,21006,1120.49
SO71142,217,20231119,20231201,20231126,21006,34.99
SO71143,384,20231119,20231201,20231126,27946,1120.49
SO71143,479,20231119,20231201,20231126,27946,8.99
SO71143,477,20231119,20231201,20231126,27946,4.99
SO71143,225,20231119,20231201,20231126,27946,8.99
SO71144,605,20231119,20231201,20231126,25468,539.99
SO71144,479,20231119,20231201,20231126,25468,8.99
SO71145,605,20231119,20231201,20231126,23958,539.99
SO71145,479,20231119,20231201,20231126,23958,8.99
SO71145,477,20231119,20231201,20231126,23958,4.99
SO71145,217,20231119,20231201,20231126,23958,34.99
SO71145,234,20231119,20231201,20231126,23958,49.99
SO71145,465,20231119,20231201,20231126,23958,24.49
SO71146,582,20231119,20231201,20231126,22526,1700.99
SO71146,539,20231119,20231201,20231126,22526,24.99
SO71146,529,20231119,20231201,20231126,22526,3.99
SO71146,480,20231119,20231201,20231126,22526,2.29
SO71147,566,20231119,20231201,20231126,11050,742.35
SO71147,222,20231119,20231201,20231126,11050,34.99
SO71148,563,20231119,20231201,20231126,13129,2384.07
SO71148,222,20231119,20231201,20231126,13129,34.99
SO71149,562,20231119,20231201,20231126,13130,2384.07
SO71149,482,20231119,20231201,20231126,13130,8.99
SO71150,582,20231119,20231201,20231126,19274,1700.99
SO71151,574,20231119,20231201,20231126,13629,2384.07
SO71151,541,20231119,20231201,20231126,13629,28.99
SO71152,535,20231120,20231202,20231127,13040,24.99
SO71152,214,20231120,20231202,20231127,13040,34.99
SO71153,225,20231120,20231202,20231127,11215,8.99
SO71153,483,20231120,20231202,20231127,11215,120.00
SO71154,538,20231120,20231202,20231127,25140,21.49
SO71155,537,20231120,20231202,20231127,22852,35.00
SO71155,528,20231120,20231202,20231127,22852,4.99
SO71156,474,20231120,20231202,20231127,26427,69.99
SO71156,491,20231120,20231202,20231127,26427,53.99
SO71157,529,20231120,20231202,20231127,26186,3.99
SO71157,214,20231120,20231202,20231127,26186,34.99
SO71158,529,20231120,20231202,20231127,13002,3.99
SO71158,217,20231120,20231202,20231127,13002,34.99
SO71158,225,20231120,20231202,20231127,13002,8.99
SO71158,489,20231120,20231202,20231127,13002,53.99
SO71159,483,20231120,20231202,20231127,13627,120.00
SO71160,378,20231120,20231202,20231127,16548,2443.35
SO71161,357,20231120,20231202,20231127,19945,2319.99
SO71161,217,20231120,20231202,20231127,19945,34.99
SO71162,483,20231120,20231202,20231127,12175,120.00
SO71163,540,20231120,20231202,20231127,25167,32.60
SO71163,529,20231120,20231202,20231127,25167,3.99
